timestamp_vn,symbol,side,score,last_price,price_change_pct_1m,rsi14,macd,macd_signal,volume_ratio,bb_position,alpha_count,reasons
2026-04-25T13:45:41.078+07:00,XAUT_USDT,SHORT,1,4693.4,0.0064,55.7412,0.02786016,-0.01742932,0.0032,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T13:45:54.103+07:00,XMR_USDT,SHORT,1,369.9,0.0216,78.2945,0.30642287,0.27483753,0.4107,INSIDE,1,RSI quá mua 78.29 >= 70
2026-04-25T13:46:02.064+07:00,AAVE_USDT,SHORT,1,94.64,-0.0845,46.3777,0.02220485,0.02596202,0.889,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:46:43.573+07:00,ETH_USDT,SHORT,1,2314.01,-0.0156,39.9297,0.0029398,0.0710641,0.6637,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:46:51.565+07:00,APE_USDT,LONG,1,0.1872,0.8621,38.998,-0.00356715,-0.00376725,0.6004,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:46:54.183+07:00,PENGU_USDT,SHORT,1,0.008648,-0.1386,57.1949,2.077e-05,2.157e-05,1.0675,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:46:58.007+07:00,RAVE_USDT,SHORT,2,0.9216,0.8205,71.5641,0.00194156,0.00124142,6.0038,ABOVE_UPPER,3,RSI quá mua 71.56 >= 70 | Volume spike 6.00x + nến tăng | Giá trên Bollinger Upper Band
2026-04-25T13:47:47.584+07:00,DOGE_USDT,LONG,1,0.09838,0.0305,56.5622,1.167e-05,-1.048e-05,2.8467,INSIDE,1,Volume spike 2.85x + nến tăng
2026-04-25T13:48:41.571+07:00,SOL_USDT,LONG,1,86.42,0.0116,69.2293,0.03858537,0.03525973,2.2944,INSIDE,1,Volume spike 2.29x + nến tăng
2026-04-25T13:48:58.873+07:00,LINK_USDT,LONG,1,9.423,0.0106,51.363,-0.00119642,-0.00143312,0.5274,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:49:42.035+07:00,PEPE_USDT,LONG,1,3.87e-06,0.0181,48.1292,-0.0,-0.0,0.3038,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:49:44.692+07:00,SILVER_USDT,SHORT,1,75.68,-0.0132,57.4948,0.00976288,0.00982434,0.0643,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:49:48.941+07:00,SUI_USDT,LONG,1,0.9515,0.021,60.7848,0.00017192,0.00013546,0.2421,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:49:54.075+07:00,TRADOOR_USDT,LONG,2,1.124,-2.7682,29.1222,-0.00830668,-0.00484782,3.1156,BELOW_LOWER,3,RSI quá bán 29.12 <= 30 | Volume spike 3.12x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T13:50:42.938+07:00,USOIL_USDT,SHORT,1,94.85,-0.019,47.6958,0.00049193,0.0030653,5.7176,INSIDE,1,Volume spike 5.72x + nến giảm
2026-04-25T13:50:44.597+07:00,TAO_USDT,LONG,1,251.11,-0.0318,53.8249,0.01037251,0.0043133,0.5301,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:50:48.332+07:00,UKOIL_USDT,SHORT,1,100.371,-0.0498,42.3583,-0.02883429,-0.0265183,2.2967,INSIDE,1,Volume spike 2.30x + nến giảm
2026-04-25T13:50:49.794+07:00,ENA_USDT,LONG,1,0.10994,0.1549,58.8928,1.457e-05,1.01e-05,1.4701,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:50:51.893+07:00,BCH_USDT,LONG,1,455.14,0.033,54.8763,0.01413071,0.00728005,1.087,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:50:53.358+07:00,ZEC_USDT,LONG,1,355.6,-0.0056,52.7269,-0.03085677,-0.05161803,0.6198,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:50:57.590+07:00,XMR_USDT,SHORT,1,370.3,0.0351,84.1669,0.35469231,0.3192749,1.8307,INSIDE,1,RSI quá mua 84.17 >= 70
2026-04-25T13:50:59.473+07:00,HBAR_USDT,LONG,1,0.09118,-0.011,52.6317,-3.44e-06,-3.85e-06,1.286,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:51:45.700+07:00,XRP_USDT,SHORT,2,1.4339,0.0139,71.6657,0.00044346,0.00029721,0.5949,ABOVE_UPPER,2,RSI quá mua 71.67 >= 70 | Giá trên Bollinger Upper Band
2026-04-25T13:51:53.918+07:00,ICP_USDT,LONG,1,2.468,0.0811,57.6554,0.0003412,0.00024157,0.6116,INSIDE,1,MACD cắt lên Signal
2026-04-25T13:52:40.578+07:00,BTC_USDT,SHORT,1,77543.4,0.029,68.7791,9.95782261,5.62598784,0.9726,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T13:52:42.739+07:00,XAUT_USDT,LONG,1,4692.2,-0.0021,34.9322,-0.15080026,-0.05648268,0.7704,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T13:52:45.574+07:00,ETH_USDT,SHORT,1,2316.42,0.0212,64.6471,0.2217745,0.07728454,0.8794,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T13:52:56.801+07:00,RAVE_USDT,SHORT,1,0.922,0.6221,66.2791,0.00214213,0.00173949,0.2431,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T13:53:43.833+07:00,SOL_USDT,SHORT,1,86.44,-0.2078,54.8795,0.05896886,0.04932452,2.2625,INSIDE,1,Volume spike 2.26x + nến giảm
2026-04-25T13:54:42.336+07:00,PEPE_USDT,SHORT,1,3.87e-06,-0.0103,40.1061,-0.0,-0.0,0.9275,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:55:48.009+07:00,LINK_USDT,SHORT,1,9.418,0.0,41.9069,-0.00065931,-0.00057775,0.0344,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:55:50.677+07:00,PENGU_USDT,LONG,1,0.008609,-0.1624,40.1499,6.53e-06,1.409e-05,1.1313,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T13:55:56.233+07:00,AAVE_USDT,LONG,1,94.49,-0.0212,37.9395,-0.03498886,-0.00973954,0.3723,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T13:55:59.448+07:00,XLM_USDT,LONG,1,0.17304,-0.0116,34.4714,-4.296e-05,-2.492e-05,0.7046,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T13:56:48.428+07:00,DOGE_USDT,SHORT,1,0.09835,0.0,49.3962,2.279e-05,2.326e-05,0.2531,INSIDE,1,MACD cắt xuống Signal
2026-04-25T13:57:43.210+07:00,USOIL_USDT,SHORT,1,94.84,-0.0053,46.8292,-0.00469958,-0.00264138,2.9828,INSIDE,1,Volume spike 2.98x + nến giảm
2026-04-25T13:57:50.615+07:00,XMR_USDT,SHORT,2,371.09,0.1241,84.7015,0.41032444,0.35522561,0.2493,ABOVE_UPPER,2,RSI quá mua 84.70 >= 70 | Giá trên Bollinger Upper Band
2026-04-25T13:59:54.200+07:00,RAVE_USDT,SHORT,1,0.9265,0.3901,63.1857,0.0032722,0.00256392,0.7754,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T14:00:40.579+07:00,BTC_USDT,LONG,1,77412.5,-0.0599,30.0063,-6.87753748,2.20110382,1.6708,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:00:43.704+07:00,PEPE_USDT,LONG,2,3.86e-06,-0.1631,24.5417,-0.0,-0.0,3.8475,BELOW_LOWER,3,RSI quá bán 24.54 <= 30 | Volume spike 3.85x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T14:00:46.276+07:00,TAO_USDT,LONG,1,250.3,-0.1197,35.7839,-0.0897755,-0.02339156,1.7744,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:00:48.218+07:00,XRP_USDT,LONG,1,1.431,-0.0349,35.1657,-4.899e-05,0.00019063,0.3617,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:00:49.687+07:00,UKOIL_USDT,SHORT,1,100.5,0.0488,56.9019,0.00259371,-0.00873086,0.8684,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T14:00:52.934+07:00,ENA_USDT,SHORT,1,0.10963,-0.1366,42.9302,1.572e-05,3.05e-05,1.1898,INSIDE,1,MACD cắt xuống Signal
2026-04-25T14:00:54.733+07:00,BCH_USDT,LONG,1,454.3,-0.088,30.2375,-0.09400701,-0.03053599,1.8772,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:00:57.269+07:00,LINK_USDT,LONG,2,9.402,-0.1593,26.8487,-0.00240269,-0.00105879,2.3607,BELOW_LOWER,3,RSI quá bán 26.85 <= 30 | Volume spike 2.36x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T14:00:59.801+07:00,SUI_USDT,LONG,2,0.9479,-0.1475,28.7915,-0.00032928,-4.255e-05,4.0861,BELOW_LOWER,3,RSI quá bán 28.79 <= 30 | Volume spike 4.09x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T14:01:03.941+07:00,PENGU_USDT,LONG,1,0.008565,-0.0467,31.3045,-9.88e-06,1.35e-06,0.0005,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:01:05.686+07:00,ICP_USDT,LONG,1,2.457,0.0407,33.1912,-0.00167471,-0.00079422,0.0006,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:01:07.778+07:00,HBAR_USDT,LONG,2,0.09094,-0.1427,26.5663,-3.328e-05,-1.547e-05,9.0044,BELOW_LOWER,3,RSI quá bán 26.57 <= 30 | Volume spike 9.00x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T14:01:09.664+07:00,AAVE_USDT,LONG,1,94.29,0.0212,30.959,-0.07966904,-0.04537945,0.1907,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:01:11.710+07:00,XLM_USDT,LONG,2,0.17269,0.0,24.7398,-0.00012196,-7.043e-05,0.146,BELOW_LOWER,2,RSI quá bán 24.74 <= 30 | Giá dưới Bollinger Lower Band
2026-04-25T14:01:49.182+07:00,DOGE_USDT,LONG,1,0.09822,0.0204,38.6424,-9.84e-06,1.174e-05,1.9454,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:02:41.015+07:00,XAUT_USDT,LONG,1,4692.6,0.0085,51.2059,-0.23046519,-0.23663301,1.0716,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:02:43.160+07:00,ETH_USDT,LONG,1,2313.01,-0.0354,33.9942,-0.24066907,0.01197656,1.2063,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T14:02:46.872+07:00,SILVER_USDT,SHORT,1,75.67,-0.0132,48.5475,0.00338177,0.00566225,2.2885,INSIDE,1,Volume spike 2.29x + nến giảm
2026-04-25T14:03:51.150+07:00,APE_USDT,SHORT,1,0.1891,0.9072,54.1863,-0.00066726,-0.00127919,1.1867,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T14:05:51.107+07:00,RAVE_USDT,SHORT,1,0.9228,-0.1623,54.7111,0.00301271,0.00311418,0.2449,INSIDE,1,MACD cắt xuống Signal
2026-04-25T14:06:44.333+07:00,TAO_USDT,LONG,1,250.76,-0.008,48.7566,-0.07380294,-0.07616647,0.7112,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:06:48.256+07:00,UKOIL_USDT,SHORT,1,100.395,0.0,43.33,-0.00393075,-0.00068075,0.0175,INSIDE,1,MACD cắt xuống Signal
2026-04-25T14:06:49.929+07:00,BCH_USDT,SHORT,1,454.13,-0.0264,31.2567,-0.21530791,-0.14795582,2.9855,INSIDE,1,Volume spike 2.99x + nến giảm
2026-04-25T14:06:53.013+07:00,LINK_USDT,LONG,1,9.399,-0.0106,26.4476,-0.00590886,-0.00401499,0.0014,INSIDE,1,RSI quá bán 26.45 <= 30
2026-04-25T14:06:56.999+07:00,XMR_USDT,LONG,1,371.07,-0.0593,63.6999,0.34926304,0.34406645,0.9317,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:07:00.197+07:00,HBAR_USDT,LONG,1,0.09105,0.044,44.6156,-4.069e-05,-3.584e-05,5.2137,INSIDE,1,Volume spike 5.21x + nến tăng
2026-04-25T14:07:02.931+07:00,XLM_USDT,LONG,1,0.17266,0.0,27.9627,-0.00016457,-0.00013468,0.1126,INSIDE,1,RSI quá bán 27.96 <= 30
2026-04-25T14:07:46.495+07:00,DOGE_USDT,LONG,1,0.09838,0.0102,54.9775,-3.73e-06,-4.97e-06,0.3806,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:08:42.032+07:00,PEPE_USDT,LONG,1,3.86e-06,0.0285,41.9654,-0.0,-0.0,0.3863,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:09:43.424+07:00,USOIL_USDT,LONG,1,94.84,-0.0158,48.9258,-0.00588441,-0.00618908,0.3757,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:09:48.638+07:00,ZEC_USDT,SHORT,1,355.46,-0.059,49.1628,0.09002907,0.09678931,0.9214,INSIDE,1,MACD cắt xuống Signal
2026-04-25T14:09:54.773+07:00,AAVE_USDT,LONG,1,94.41,-0.0106,40.9458,-0.05891183,-0.05971771,0.5924,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:10:45.681+07:00,ENA_USDT,LONG,1,0.10972,0.0273,50.2019,-2.479e-05,-2.872e-05,0.5951,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:12:43.323+07:00,BTC_USDT,LONG,1,77444.0,0.0103,46.7636,-15.28488878,-16.00714151,0.5555,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:12:50.012+07:00,XRP_USDT,LONG,1,1.4317,0.021,50.5737,-0.0003018,-0.00033801,1.2307,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:12:56.564+07:00,APE_USDT,SHORT,1,0.1891,-0.0529,53.4692,0.00011488,-0.00021098,2.8906,INSIDE,1,Volume spike 2.89x + nến giảm
2026-04-25T14:12:58.806+07:00,XMR_USDT,SHORT,2,372.22,0.086,75.0794,0.48653758,0.3953142,3.3281,ABOVE_UPPER,3,RSI quá mua 75.08 >= 70 | Volume spike 3.33x + nến tăng | Giá trên Bollinger Upper Band
2026-04-25T14:13:48.852+07:00,SUI_USDT,LONG,1,0.9483,0.0211,41.2754,-0.00058685,-0.00060306,1.1224,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:14:44.965+07:00,ETH_USDT,LONG,1,2313.45,-0.0082,41.9977,-0.40089489,-0.41264522,0.2407,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:14:50.348+07:00,BCH_USDT,LONG,1,454.26,-0.0022,42.3112,-0.1781768,-0.18700011,0.0093,INSIDE,1,MACD cắt lên Signal
2026-04-25T14:15:44.932+07:00,USOIL_USDT,LONG,1,94.814,0.0116,46.5022,-0.01086534,-0.00950501,3.7504,INSIDE,1,Volume spike 3.75x + nến tăng
2026-04-25T14:15:54.106+07:00,HBAR_USDT,SHORT,1,0.09095,-0.033,34.2265,-3.435e-05,-3.427e-05,0.5115,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:24:36.574+07:00,SILVER_USDT,SHORT,1,75.64,-0.0132,44.8406,7.031e-05,0.00041867,0.0299,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:24:40.063+07:00,LINK_USDT,SHORT,1,9.391,0.032,59.8182,0.00092172,-0.00038575,1.074,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T19:25:35.383+07:00,USOIL_USDT,LONG,1,94.885,-0.0063,49.7038,-0.00888452,-0.00890824,0.111,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:25:37.944+07:00,UKOIL_USDT,LONG,1,100.471,-0.0119,48.2111,-0.02632199,-0.02655689,0.0008,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:26:36.416+07:00,TAO_USDT,SHORT,2,252.98,0.3809,74.3525,0.32510763,0.2176015,1.6266,ABOVE_UPPER,2,RSI quá mua 74.35 >= 70 | Giá trên Bollinger Upper Band
2026-04-25T19:26:40.111+07:00,ZEC_USDT,LONG,1,356.12,0.0337,48.2303,-0.18367149,-0.18593488,0.0096,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:27:33.255+07:00,BTC_USDT,LONG,1,77624.5,-0.0157,45.0446,2.19656477,4.35806067,0.5755,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:27:36.056+07:00,ETH_USDT,SHORT,1,2314.21,-0.0389,49.3374,0.46625276,0.51463635,0.468,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:27:40.316+07:00,BCH_USDT,SHORT,1,453.48,-0.0683,47.7946,0.0834273,0.06581212,2.4417,INSIDE,1,Volume spike 2.44x + nến giảm
2026-04-25T19:27:42.570+07:00,DOGE_USDT,SHORT,1,0.09788,-0.1021,41.1891,1.117e-05,9.25e-06,24.499,INSIDE,1,Volume spike 24.50x + nến giảm
2026-04-25T19:27:45.647+07:00,XMR_USDT,SHORT,1,370.69,0.0486,44.0995,-0.10126805,-0.09368805,0.0141,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:27:47.358+07:00,HBAR_USDT,LONG,1,0.09117,-0.0877,37.557,-1.991e-05,-2e-05,0.9203,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:27:50.118+07:00,TRADOOR_USDT,SHORT,1,1.024,-1.3487,44.3547,0.00038164,-0.00097515,3.8081,INSIDE,1,Volume spike 3.81x + nến giảm
2026-04-25T19:28:40.133+07:00,SUI_USDT,LONG,1,0.9443,-0.0106,39.2934,-3.336e-05,7.208e-05,0.3508,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:28:41.469+07:00,PENGU_USDT,LONG,1,0.008568,0.1052,37.6361,-3.6e-06,3.79e-06,0.5885,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:28:45.969+07:00,XLM_USDT,SHORT,1,0.17193,0.064,40.216,-8.018e-05,-7.803e-05,0.5919,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:29:37.506+07:00,ENA_USDT,SHORT,1,0.10809,-0.0462,43.1484,-1.09e-05,-5.39e-06,0.5776,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:29:42.071+07:00,ICP_USDT,LONG,1,2.453,-0.0407,38.778,-0.0006433,-0.00015109,1.5417,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:30:34.065+07:00,SOL_USDT,LONG,1,86.22,-0.0811,31.8401,-0.00470944,0.00756369,1.8651,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:30:35.561+07:00,PEPE_USDT,LONG,1,3.82e-06,-0.1515,36.4496,-0.0,-0.0,1.3107,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:30:38.223+07:00,SILVER_USDT,SHORT,1,75.64,-0.0132,45.8089,-0.00049333,-0.00012489,0.0299,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:30:42.666+07:00,LINK_USDT,LONG,1,9.366,-0.096,33.5845,-0.0013167,0.00019384,0.3602,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:31:46.386+07:00,RAVE_USDT,LONG,1,0.9064,0.3099,43.5168,-0.00274715,-0.00308714,2.1364,INSIDE,1,Volume spike 2.14x + nến tăng
2026-04-25T19:33:36.888+07:00,XRP_USDT,LONG,1,1.4282,-0.084,36.5483,-0.00024522,-4.867e-05,0.4646,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:33:39.041+07:00,BCH_USDT,LONG,1,453.0,-0.0706,35.5656,-0.06128593,0.00198456,0.893,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:33:44.252+07:00,XMR_USDT,LONG,2,369.26,-0.2809,26.5809,-0.29307293,-0.17475746,2.0307,BELOW_LOWER,3,RSI quá bán 26.58 <= 30 | Volume spike 2.03x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T19:33:47.334+07:00,TRADOOR_USDT,LONG,1,1.033,-0.0967,52.9986,-0.0011636,-0.00150078,0.6233,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:35:35.256+07:00,USOIL_USDT,SHORT,1,94.858,0.019,46.7169,-0.00621218,-0.00557762,0.0436,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:35:43.580+07:00,AAVE_USDT,SHORT,1,95.5,-0.1881,48.021,0.06511264,0.07792592,0.1219,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:36:33.570+07:00,XAUT_USDT,SHORT,1,4696.0,0.0021,53.7779,-0.12330287,-0.21388589,0.189,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T19:36:37.108+07:00,SILVER_USDT,LONG,1,75.65,0.0,52.6678,8.327e-05,-6.62e-06,0.0056,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:36:40.077+07:00,ZEC_USDT,LONG,1,353.88,0.0565,35.7255,-0.63910981,-0.50260046,2.0912,INSIDE,1,Volume spike 2.09x + nến tăng
2026-04-25T19:36:42.160+07:00,APE_USDT,SHORT,1,0.1625,-0.3067,41.6032,-0.00025541,-0.00021352,1.1957,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:38:36.101+07:00,TAO_USDT,LONG,1,250.81,-0.1791,37.7228,-0.05899599,0.08293726,1.2664,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:38:38.865+07:00,ENA_USDT,LONG,1,0.10822,0.037,50.9743,-3.34e-06,-3.57e-06,0.9812,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:39:37.033+07:00,XRP_USDT,SHORT,1,1.4279,-0.014,35.8326,-0.00049678,-0.00031278,2.0819,INSIDE,1,Volume spike 2.08x + nến giảm
2026-04-25T19:39:42.458+07:00,XMR_USDT,LONG,1,368.06,0.0027,19.6077,-0.77384116,-0.53333017,0.2227,INSIDE,1,RSI quá bán 19.61 <= 30
2026-04-25T19:40:35.321+07:00,USOIL_USDT,LONG,1,94.91,0.0053,52.6743,0.0042826,-0.0001936,3.898,INSIDE,1,Volume spike 3.90x + nến tăng
2026-04-25T19:40:45.796+07:00,AAVE_USDT,LONG,1,95.32,-0.1467,40.8622,0.00903125,0.04801302,1.9246,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:40:47.276+07:00,TRADOOR_USDT,LONG,1,1.024,0.9862,47.3814,-0.00086467,-0.00034653,2.1748,INSIDE,1,Volume spike 2.17x + nến tăng
2026-04-25T19:41:33.662+07:00,XAUT_USDT,SHORT,1,4695.4,-0.0043,37.4106,-0.11606114,-0.13755177,5.4,INSIDE,1,Volume spike 5.40x + nến giảm
2026-04-25T19:41:35.205+07:00,SOL_USDT,LONG,1,86.24,-0.0348,37.4341,-0.01108584,-0.00152798,0.5925,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:41:36.947+07:00,ETH_USDT,LONG,2,2310.45,-0.0208,29.9865,-0.62732236,-0.29653858,2.3092,BELOW_LOWER,3,RSI quá bán 29.99 <= 30 | Volume spike 2.31x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T19:41:42.795+07:00,SUI_USDT,LONG,1,0.9431,0.0212,38.0908,-0.00049809,-0.00038192,2.3189,INSIDE,1,Volume spike 2.32x + nến tăng
2026-04-25T19:42:36.445+07:00,SILVER_USDT,SHORT,1,75.64,-0.0132,45.3346,-0.0007052,-0.00050856,0.0154,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:42:39.516+07:00,ZEC_USDT,LONG,2,354.69,0.2431,48.8203,-0.52729242,-0.58480311,3.3791,INSIDE,2,MACD cắt lên Signal | Volume spike 3.38x + nến tăng
2026-04-25T19:42:41.254+07:00,LINK_USDT,LONG,1,9.382,0.0213,50.4242,-0.00053756,-0.00062302,0.4458,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:43:44.231+07:00,APE_USDT,LONG,2,0.158,-0.9404,29.0337,-0.00128718,-0.00083188,4.5123,BELOW_LOWER,3,RSI quá bán 29.03 <= 30 | Volume spike 4.51x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T19:43:46.698+07:00,ICP_USDT,SHORT,1,2.447,-0.1224,33.271,-0.00203273,-0.00160948,4.6969,INSIDE,1,Volume spike 4.70x + nến giảm
2026-04-25T19:44:36.986+07:00,UKOIL_USDT,SHORT,1,100.496,0.0,55.6834,-0.00121489,-0.01029129,0.9639,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T19:44:41.346+07:00,PENGU_USDT,LONG,1,0.00856,0.117,45.8889,-1.058e-05,-1.084e-05,0.4773,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:44:44.283+07:00,RAVE_USDT,SHORT,1,0.9044,-0.3636,38.394,-0.00076627,-0.0007097,1.5534,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:45:41.594+07:00,XMR_USDT,LONG,1,368.48,-0.0271,42.0151,-0.75306751,-0.78123889,0.047,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:46:33.780+07:00,XAUT_USDT,LONG,1,4695.3,-0.0085,37.1911,-0.10581316,-0.10961003,1.6851,BELOW_LOWER,1,Giá dưới Bollinger Lower Band
2026-04-25T19:46:35.322+07:00,PEPE_USDT,LONG,1,3.82e-06,0.0183,47.4035,-0.0,-0.0,0.5476,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:46:38.631+07:00,XRP_USDT,LONG,1,1.4281,0.0,43.6459,-0.00048009,-0.00049575,0.1823,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:46:40.875+07:00,BCH_USDT,LONG,1,453.13,0.0199,48.7137,-0.10714606,-0.11615098,0.4461,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:46:45.634+07:00,HBAR_USDT,SHORT,1,0.09136,0.0109,64.0999,1.719e-05,-1.481e-05,1.9465,ABOVE_UPPER,1,Giá trên Bollinger Upper Band
2026-04-25T19:47:34.223+07:00,SOL_USDT,LONG,1,86.31,-0.0116,50.1671,-0.00801452,-0.00868761,0.0906,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:47:36.598+07:00,ETH_USDT,LONG,1,2312.35,0.0004,46.8293,-0.48026393,-0.49908656,0.4377,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:49:37.017+07:00,SILVER_USDT,SHORT,1,75.64,-0.0132,46.2714,-0.00089059,-0.00063872,0.1899,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:49:38.959+07:00,UKOIL_USDT,SHORT,2,100.392,-0.0776,41.4766,-0.00626646,-0.00512139,4.45,BELOW_LOWER,3,MACD cắt xuống Signal | Volume spike 4.45x + nến giảm | Giá dưới Bollinger Lower Band
2026-04-25T19:49:43.458+07:00,APE_USDT,LONG,1,0.1598,-0.4981,41.6293,-0.00109327,-0.00110408,0.1738,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:49:51.669+07:00,RAVE_USDT,LONG,1,0.914,0.7385,59.3239,-0.00044916,-0.00077638,1.0897,INSIDE,1,MACD cắt lên Signal
2026-04-25T19:49:53.494+07:00,TRADOOR_USDT,SHORT,1,1.018,-1.165,43.6909,-0.00144056,-0.00103651,0.4156,INSIDE,1,MACD cắt xuống Signal
2026-04-25T19:50:35.387+07:00,USOIL_USDT,LONG,1,94.888,0.0032,51.2232,-0.00453843,-0.00511094,0.0003,INSIDE,1,MACD cắt lên Signal
